"var","x","y"
0,-0.75,46.25
0,-0.25,46.25
0,0.25,46.25
0,0.75,46.25
0,1.25,46.25
0.000163934426382184,1.75,46.25
0.000983606558293104,2.25,46.25
0.00131147541105747,2.75,46.25
0.000327868852764368,3.25,46.25
0,3.75,46.25
0,4.25,46.25
0,4.75,46.25
0,5.25,46.25
0.00508196745067835,5.75,46.25
0,-0.75,46.75
0,-0.25,46.75
0,0.25,46.75
0,0.75,46.75
0,1.25,46.75
0,1.75,46.75
0,2.25,46.75
0,2.75,46.75
0,3.25,46.75
0,3.75,46.75
0,4.25,46.75
0,4.75,46.75
0,5.25,46.75
0,5.75,46.75
0,-0.75,47.25
0,-0.25,47.25
0,0.25,47.25
0,0.75,47.25
0,1.25,47.25
0,1.75,47.25
0,2.25,47.25
0,2.75,47.25
0,3.25,47.25
0,3.75,47.25
0,4.25,47.25
0,4.75,47.25
0,5.25,47.25
0,5.75,47.25
0,-0.75,47.75
0,-0.25,47.75
0,0.25,47.75
0,0.75,47.75
0,1.25,47.75
0,1.75,47.75
0,2.25,47.75
0,2.75,47.75
0,3.25,47.75
0,3.75,47.75
0,4.25,47.75
0,4.75,47.75
0,5.25,47.75
0,5.75,47.75
0,-0.75,48.25
0,-0.25,48.25
0,0.25,48.25
0,0.75,48.25
0,1.25,48.25
0,1.75,48.25
0,2.25,48.25
0,2.75,48.25
0,3.25,48.25
0,3.75,48.25
0,4.25,48.25
0,4.75,48.25
0,5.25,48.25
0,5.75,48.25
0,-0.75,48.75
0.000327868852764368,-0.25,48.75
0,0.25,48.75
0.000163934426382184,0.75,48.75
0,1.25,48.75
0,1.75,48.75
0,2.25,48.75
0,2.75,48.75
0,3.25,48.75
0,3.75,48.75
0,4.25,48.75
0,4.75,48.75
0,5.25,48.75
0,5.75,48.75
